STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,,VALUE_ADDED_SOURCE_AREA,,VALUE_ADDED_SOURCE_ACTIVITY,,FINAL_DEMAND_AREA,,FINAL_DEMAND_ACTIVITY,,UNIT_MEASURE,,FREQ,,TIME_PERIOD,,OBS_VALUE,,UNIT_MULT,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,H,,BRN,,_T,,USD,,A,,2022,,0.429,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,D_E,,SEN,,_T,,USD,,A,,2022,,0.095,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,J,,IND,,_T,,USD,,A,,2022,,23.848,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,G,,AGO,,_T,,USD,,A,,2022,,0.886,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C19T23,,MYS,,_T,,USD,,A,,2022,,4.172,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C29_30,,SVN,,_T,,USD,,A,,2022,,12.307,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C29_30,,PAK,,_T,,USD,,A,,2022,,0.735,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C29_30,,LTU,,_T,,USD,,A,,2022,,3.2,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C13T15,,ZAF,,_T,,USD,,A,,2022,,0.733,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,K,,BGD,,_T,,USD,,A,,2022,,0.623,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,J,,WXD,,_T,,USD,,A,,2022,,125.251,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,K,,TUR,,_T,,USD,,A,,2022,,12.929,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,A,,PRT,,_T,,USD,,A,,2022,,3.286,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C31T33,,TUN,,_T,,USD,,A,,2022,,1.05,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,F,,HRV,,_T,,USD,,A,,2022,,7.593,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,L,,PAK,,_T,,USD,,A,,2022,,0.234,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C31T33,,AUT,,_T,,USD,,A,,2022,,32.361,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,L,,KAZ,,_T,,USD,,A,,2022,,0.403,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C28,,ESP,,_T,,USD,,A,,2022,,39.609,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,RTT,,UKR,,_T,,USD,,A,,2022,,1.7,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C13T15,,KOR,,_T,,USD,,A,,2022,,3.979,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,F,,AGO,,_T,,USD,,A,,2022,,0.155,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,M_N,,NOR,,_T,,USD,,A,,2022,,27.703,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C26_27,,IND,,_T,,USD,,A,,2022,,8.668,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,G,,ESP,,_T,,USD,,A,,2022,,166.721,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C29_30,,CHL,,_T,,USD,,A,,2022,,3.947,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C29_30,,THA,,_T,,USD,,A,,2022,,6.513,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,D_E,,JOR,,_T,,USD,,A,,2022,,0.232,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C10T12,,MMR,,_T,,USD,,A,,2022,,0.036,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,I,,NZL,,_T,,USD,,A,,2022,,0.572,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C31T33,,POL,,_T,,USD,,A,,2022,,38.174,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C13T15,,BEL,,_T,,USD,,A,,2022,,6.082,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C31T33,,FIN,,_T,,USD,,A,,2022,,4.681,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,F,,BRN,,_T,,USD,,A,,2022,,0.047,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,I,,TUR,,_T,,USD,,A,,2022,,3.955,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C13T15,,FRA,,_T,,USD,,A,,2022,,18.875,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,OTQ,,MMR,,_T,,USD,,A,,2022,,0.036,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C16T18,,BGD,,_T,,USD,,A,,2022,,0.314,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,I,,SAU,,_T,,USD,,A,,2022,,4.59,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C31T33,,JPN,,_T,,USD,,A,,2022,,5.924,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,F,,NGA,,_T,,USD,,A,,2022,,1.19,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,H,,SGP,,_T,,USD,,A,,2022,,6.834,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,A,,GRC,,_T,,USD,,A,,2022,,5.568,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C28,,ITA,,_T,,USD,,A,,2022,,91.926,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,OTQ,,IND,,_T,,USD,,A,,2022,,3.532,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,G,,KHM,,_T,,USD,,A,,2022,,0.923,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,OTQ,,COL,,_T,,USD,,A,,2022,,0.815,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,OTQ,,BGD,,_T,,USD,,A,,2022,,0.191,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C28,,NGA,,_T,,USD,,A,,2022,,1.055,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,J,,HRV,,_T,,USD,,A,,2022,,13.357,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,H,,MAR,,_T,,USD,,A,,2022,,8.365,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C26_27,,DEU,,_T,,USD,,A,,2022,,274.339,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,G,,GBR,,_T,,USD,,A,,2022,,408.614,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C24_25,,LUX,,_T,,USD,,A,,2022,,2.548,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C24_25,,IND,,_T,,USD,,A,,2022,,26.532,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,H,,ARG,,_T,,USD,,A,,2022,,6.434,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C13T15,,CZE,,_T,,USD,,A,,2022,,30.127,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,G,,JPN,,_T,,USD,,A,,2022,,52.341,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,J,,CIV,,_T,,USD,,A,,2022,,0.641,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C31T33,,COL,,_T,,USD,,A,,2022,,0.727,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C13T15,,JOR,,_T,,USD,,A,,2022,,0.059,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,B,,PAK,,_T,,USD,,A,,2022,,0.071,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,L,,AUT,,_T,,USD,,A,,2022,,15.682,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,M_N,,BGR,,_T,,USD,,A,,2022,,18.917,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,L,,POL,,_T,,USD,,A,,2022,,16.306,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,H,,RUS,,_T,,USD,,A,,2022,,107.262,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C16T18,,PRT,,_T,,USD,,A,,2022,,2.331,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,L,,PRT,,_T,,USD,,A,,2022,,1.248,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,K,,MMR,,_T,,USD,,A,,2022,,0.074,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C24_25,,CRI,,_T,,USD,,A,,2022,,0.679,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,J,,AGO,,_T,,USD,,A,,2022,,0.608,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,F,,ITA,,_T,,USD,,A,,2022,,53.165,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,K,,SEN,,_T,,USD,,A,,2022,,0.96,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C10T12,,BGD,,_T,,USD,,A,,2022,,0.147,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,K,,FRA,,_T,,USD,,A,,2022,,44.419,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,F,,TUR,,_T,,USD,,A,,2022,,16.961,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C31T33,,VNM,,_T,,USD,,A,,2022,,0.996,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,D_E,,BLR,,_T,,USD,,A,,2022,,0.724,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,M_N,,AGO,,_T,,USD,,A,,2022,,1.034,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C19T23,,NOR,,_T,,USD,,A,,2022,,24.209,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C10T12,,WXD,,_T,,USD,,A,,2022,,24.954,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C24_25,,IDN,,_T,,USD,,A,,2022,,7.454,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,H,,NZL,,_T,,USD,,A,,2022,,5.036,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,D_E,,GBR,,_T,,USD,,A,,2022,,33.544,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,G,,TUN,,_T,,USD,,A,,2022,,17.015,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,OTQ,,LTU,,_T,,USD,,A,,2022,,1.192,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,M_N,,LTU,,_T,,USD,,A,,2022,,14.5,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C29_30,,POL,,_T,,USD,,A,,2022,,115.046,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C31T33,,IND,,_T,,USD,,A,,2022,,4.899,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,H,,COD,,_T,,USD,,A,,2022,,1.889,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,I,,HRV,,_T,,USD,,A,,2022,,2.522,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C19T23,,MAR,,_T,,USD,,A,,2022,,8.563,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,M_N,,HRV,,_T,,USD,,A,,2022,,31.191,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,H,,ARE,,_T,,USD,,A,,2022,,17.496,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C31T33,,IRL,,_T,,USD,,A,,2022,,1.695,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,B,,UKR,,_T,,USD,,A,,2022,,2.356,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,RTT,,BEL,,_T,,USD,,A,,2022,,4.93,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,L,,ISR,,_T,,USD,,A,,2022,,1.536,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C19T23,,SGP,,_T,,USD,,A,,2022,,3.755,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,M_N,,COL,,_T,,USD,,A,,2022,,6.783,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,A,,CYP,,_T,,USD,,A,,2022,,0.548,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C10T12,,AGO,,_T,,USD,,A,,2022,,0.047,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C19T23,,FIN,,_T,,USD,,A,,2022,,15.035,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,K,,MYS,,_T,,USD,,A,,2022,,0.871,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C29_30,,ISR,,_T,,USD,,A,,2022,,17.227,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C10T12,,IRL,,_T,,USD,,A,,2022,,0.862,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,L,,BRA,,_T,,USD,,A,,2022,,2.371,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,L,,AUS,,_T,,USD,,A,,2022,,2.747,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,H,,EST,,_T,,USD,,A,,2022,,4.65,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,B,,KAZ,,_T,,USD,,A,,2022,,0.222,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C10T12,,VNM,,_T,,USD,,A,,2022,,0.87,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,B,,GRC,,_T,,USD,,A,,2022,,0.45,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C10T12,,BGR,,_T,,USD,,A,,2022,,5.809,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,I,,LVA,,_T,,USD,,A,,2022,,0.597,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C19T23,,BGD,,_T,,USD,,A,,2022,,1.634,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,G,,NGA,,_T,,USD,,A,,2022,,6.655,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,OTQ,,CHE,,_T,,USD,,A,,2022,,6.55,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,D_E,,DNK,,_T,,USD,,A,,2022,,4.016,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C29_30,,AUS,,_T,,USD,,A,,2022,,37.145,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C10T12,,SWE,,_T,,USD,,A,,2022,,13.019,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,H,,USA,,_T,,USD,,A,,2022,,319.794,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,A,,JOR,,_T,,USD,,A,,2022,,0.5,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C29_30,,IDN,,_T,,USD,,A,,2022,,3.57,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C13T15,,CHE,,_T,,USD,,A,,2022,,18.338,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C16T18,,BEL,,_T,,USD,,A,,2022,,9.87,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C31T33,,SWE,,_T,,USD,,A,,2022,,18.563,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,RTT,,SVK,,_T,,USD,,A,,2022,,2421.129,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C10T12,,COL,,_T,,USD,,A,,2022,,0.327,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C16T18,,SVK,,_T,,USD,,A,,2022,,405.444,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,B,,MEX,,_T,,USD,,A,,2022,,0.823,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,A,,MEX,,_T,,USD,,A,,2022,,4.531,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,J,,PHL,,_T,,USD,,A,,2022,,2.388,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C26_27,,PRT,,_T,,USD,,A,,2022,,5.873,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,OTQ,,SWE,,_T,,USD,,A,,2022,,5.732,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C28,,BLR,,_T,,USD,,A,,2022,,2.454,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,OTQ,,CRI,,_T,,USD,,A,,2022,,0.119,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,I,,VNM,,_T,,USD,,A,,2022,,0.832,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,I,,CHL,,_T,,USD,,A,,2022,,0.619,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C13T15,,CRI,,_T,,USD,,A,,2022,,0.042,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C24_25,,CHE,,_T,,USD,,A,,2022,,60.098,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C26_27,,ITA,,_T,,USD,,A,,2022,,90.136,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,H,,CMR,,_T,,USD,,A,,2022,,0.493,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,D_E,,UKR,,_T,,USD,,A,,2022,,5.209,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,B,,NGA,,_T,,USD,,A,,2022,,0.123,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,G,,PER,,_T,,USD,,A,,2022,,4.466,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C26_27,,JOR,,_T,,USD,,A,,2022,,0.324,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,G,,ZAF,,_T,,USD,,A,,2022,,19.244,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,J,,HKG,,_T,,USD,,A,,2022,,1.925,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,G,,NLD,,_T,,USD,,A,,2022,,93.264,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,C26_27,,AUT,,_T,,USD,,A,,2022,,28.414,,6,
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),,I,FDVA,,SVK,,J,,ESP,,_T,,USD,,A,,2022,,38.101,,6,
